N,P,K,pH,Humidity,Temperature,Rainfall,CropYield,District,SoilType,CropName
31.5,17.5,24.5,6.2,78.2,26.2,1652,1225,Nadia,Alluvial Soil,Cabbage
33.5,19.5,26.5,6.2,78.7,26.7,1667,1215,Nadia,Alluvial Soil,Cabbage
35.5,21.5,28.5,6.3,79.7,27.7,1677,1265,Nadia,Alluvial Soil,Cabbage
29.5,15.5,22.5,6.2,77.7,25.7,1687,1165,Nadia,Alluvial Soil,Cabbage
37.5,23.5,30.5,6.1,78.7,26.7,1657,1315,Nadia,Alluvial Soil,Cabbage
32.2,18.2,25.2,6.2,78.4,26.4,1654,1210,Nadia,Alluvial Soil,Cabbage
34.2,20.2,27.2,6.3,79.4,27.4,1664,1260,Nadia,Alluvial Soil,Cabbage
30.2,16.2,23.2,6.2,77.4,25.4,1674,1160,Nadia,Alluvial Soil,Cabbage
36.2,22.2,29.2,6.1,78.4,26.4,1644,1310,Nadia,Alluvial Soil,Cabbage
31.2,17.2,24.2,6.2,78.4,26.4,1654,1230,Nadia,Alluvial Soil,Cabbage
33.7,19.7,26.7,6.2,78.9,26.9,1669,1220,Nadia,Alluvial Soil,Cabbage
35.7,21.7,28.7,6.3,79.9,27.9,1679,1270,Nadia,Alluvial Soil,Cabbage
29.7,15.7,22.7,6.2,77.9,25.9,1689,1170,Nadia,Alluvial Soil,Cabbage
37.7,23.7,30.7,6.1,78.9,26.9,1659,1320,Nadia,Alluvial Soil,Cabbage
32.7,18.7,25.7,6.2,78.6,26.6,1656,1215,Nadia,Alluvial Soil,Cabbage
34.7,20.7,27.7,6.3,79.6,27.6,1666,1265,Nadia,Alluvial Soil,Cabbage
30.7,16.7,23.7,6.2,77.6,25.6,1676,1165,Nadia,Alluvial Soil,Cabbage
36.7,22.7,29.7,6.1,78.6,26.6,1646,1315,Nadia,Alluvial Soil,Cabbage
31.7,17.7,24.7,6.2,78.6,26.6,1656,1235,Nadia,Alluvial Soil,Cabbage
28,15,20,6.5,75,28,1600,800,Nadia,Alluvial Soil,Brinjal
30,17,22,6.6,76,28,1610,850,Nadia,Alluvial Soil,Brinjal
26,13,18,6.4,74,28,1620,780,Nadia,Alluvial Soil,Brinjal
32,19,24,6.5,75,28,1590,900,Nadia,Alluvial Soil,Brinjal
27,14,19,6.5,75,28,1600,820,Nadia,Alluvial Soil,Brinjal
29,16,21,6.5,75.5,28.5,1605,825,Nadia,Alluvial Soil,Brinjal
31,18,23,6.6,76.5,28.5,1615,875,Nadia,Alluvial Soil,Brinjal
25,12,17,6.4,74.5,28.5,1625,805,Nadia,Alluvial Soil,Brinjal
33,20,25,6.5,75.5,28.5,1595,925,Nadia,Alluvial Soil,Brinjal
28.5,15.5,20.5,6.5,75.2,28.2,1602,802.5,Nadia,Alluvial Soil,Brinjal
30.5,17.5,22.5,6.6,76.2,28.2,1612,852.5,Nadia,Alluvial Soil,Brinjal
26.5,13.5,18.5,6.4,74.2,28.2,1622,782.5,Nadia,Alluvial Soil,Brinjal
32.5,19.5,24.5,6.5,75.2,28.2,1592,902.5,Nadia,Alluvial Soil,Brinjal
27.5,14.5,19.5,6.5,75.2,28.2,1602,822.5,Nadia,Alluvial Soil,Brinjal
29.5,16.5,21.5,6.5,75.7,28.7,1607,827.5,Nadia,Alluvial Soil,Brinjal
31.5,18.5,23.5,6.6,76.7,28.7,1617,877.5,Nadia,Alluvial Soil,Brinjal
25.5,12.5,17.5,6.4,74.7,28.7,1627,807.5,Nadia,Alluvial Soil,Brinjal
33.5,20.5,25.5,6.5,75.7,28.7,1597,927.5,Nadia,Alluvial Soil,Brinjal
28.2,15.2,20.2,6.5,75.4,28.4,1604,804.5,Nadia,Alluvial Soil,Brinjal
30.2,17.2,22.2,6.6,76.4,28.4,1614,854.5,Nadia,Alluvial Soil,Brinjal
26.2,13.2,18.2,6.4,74.4,28.4,1624,784.5,Nadia,Alluvial Soil,Brinjal
32.2,19.2,24.2,6.5,75.4,28.4,1594,904.5,Nadia,Alluvial Soil,Brinjal
27.2,14.2,19.2,6.5,75.4,28.4,1604,824.5,Nadia,Alluvial Soil,Brinjal
29.7,16.7,21.7,6.5,75.9,28.9,1609,829.5,Nadia,Alluvial Soil,Brinjal
31.7,18.7,23.7,6.6,76.9,28.9,1619,879.5,Nadia,Alluvial Soil,Brinjal
25.7,12.7,17.7,6.4,74.9,28.9,1629,809.5,Nadia,Alluvial Soil,Brinjal
33.7,20.7,25.7,6.5,75.9,28.9,1599,929.5,Nadia,Alluvial Soil,Brinjal
28.7,15.7,20.7,6.5,75.6,28.6,1606,806.5,Nadia,Alluvial Soil,Brinjal
30.7,17.7,22.7,6.6,76.6,28.6,1616,856.5,Nadia,Alluvial Soil,Brinjal
26.7,13.7,18.7,6.4,74.6,28.6,1626,786.5,Nadia,Alluvial Soil,Brinjal
32.7,19.7,24.7,6.5,75.6,28.6,1596,906.5,Nadia,Alluvial Soil,Brinjal
27.7,14.7,19.7,6.5,75.6,28.6,1606,826.5,Nadia,Alluvial Soil,Brinjal
29.7,16.7,21.7,6.5,76.1,28.1,1611,831.5,Nadia,Alluvial Soil,Brinjal
31.7,18.7,23.7,6.6,77.1,28.1,1621,881.5,Nadia,Alluvial Soil,Brinjal
25.7,12.7,17.7,6.4,75.1,28.1,1631,811.5,Nadia,Alluvial Soil,Brinjal
33.7,20.7,25.7,6.5,76.1,28.1,1601,931.5,Nadia,Alluvial Soil,Brinjal
28.4,15.4,20.4,6.5,75.8,28.8,1608,808.5,Nadia,Alluvial Soil,Brinjal
30.4,17.4,22.4,6.6,76.8,28.8,1618,858.5,Nadia,Alluvial Soil,Brinjal
70,35,55,5.5,82,25,1800,3000,Nadia,Alluvial Soil,Potato
72,37,57,5.6,81,26,1810,3100,Nadia,Alluvial Soil,Potato
68,33,53,5.4,83,24,1820,2900,Nadia,Alluvial Soil,Potato
74,39,59,5.5,82,25,1790,3200,Nadia,Alluvial Soil,Potato
69,34,54,5.5,82,25,1800,3050,Nadia,Alluvial Soil,Potato
71,36,56,5.5,82.5,25.5,1805,3055,Nadia,Alluvial Soil,Potato
73,38,58,5.6,81.5,26.5,1815,3155,Nadia,Alluvial Soil,Potato
67,32,52,5.4,83.5,24.5,1825,2955,Nadia,Alluvial Soil,Potato
75,40,60,5.5,82.5,25.5,1795,3255,Nadia,Alluvial Soil,Potato
70.5,35.5,55.5,5.5,82.2,25.2,1802,3027.5,Nadia,Alluvial Soil,Potato
72.5,37.5,57.5,5.6,81.2,26.2,1812,3127.5,Nadia,Alluvial Soil,Potato
68.5,33.5,53.5,5.4,83.2,24.2,1822,2927.5,Nadia,Alluvial Soil,Potato
74.5,39.5,59.5,5.5,82.2,25.2,1792,3227.5,Nadia,Alluvial Soil,Potato
69.5,34.5,54.5,5.5,82.2,25.2,1802,3077.5,Nadia,Alluvial Soil,Potato
71.5,36.5,56.5,5.5,82.7,25.7,1807,3077.5,Nadia,Alluvial Soil,Potato
73.5,38.5,58.5,5.6,81.7,26.7,1817,3177.5,Nadia,Alluvial Soil,Potato
67.5,32.5,52.5,5.4,83.7,24.7,1827,2977.5,Nadia,Alluvial Soil,Potato
75.5,40.5,60.5,5.5,82.7,25.7,1797,3277.5,Nadia,Alluvial Soil,Potato
70.2,35.2,55.2,5.5,82.4,25.4,1804,3038.75,Nadia,Alluvial Soil,Potato
72.2,37.2,57.2,5.6,81.4,26.4,1814,3138.75,Nadia,Alluvial Soil,Potato
68.2,33.2,53.2,5.4,83.4,24.4,1824,2938.75,Nadia,Alluvial Soil,Potato
74.2,39.2,59.2,5.5,82.4,25.4,1794,3238.75,Nadia,Alluvial Soil,Potato
69.2,34.2,54.2,5.5,82.4,25.4,1804,3088.75,Nadia,Alluvial Soil,Potato
71.7,36.7,56.7,5.5,82.9,25.9,1809,3088.75,Nadia,Alluvial Soil,Potato
73.7,38.7,58.7,5.6,81.9,26.9,1819,3188.75,Nadia,Alluvial Soil,Potato
67.7,32.7,52.7,5.4,83.9,24.9,1829,2988.75,Nadia,Alluvial Soil,Potato
75.7,40.7,60.7,5.5,82.9,25.9,1799,3288.75,Nadia,Alluvial Soil,Potato
70.7,35.7,55.7,5.5,82.6,25.6,1806,3049.25,Nadia,Alluvial Soil,Potato
72.7,37.7,57.7,5.6,81.6,26.6,1816,3149.25,Nadia,Alluvial Soil,Potato
68.7,33.7,53.7,5.4,83.6,24.6,1826,2949.25,Nadia,Alluvial Soil,Potato
74.7,39.7,59.7,5.5,82.6,25.6,1796,3249.25,Nadia,Alluvial Soil,Potato
69.7,34.7,54.7,5.5,82.6,25.6,1806,3099.25,Nadia,Alluvial Soil,Potato
71.2,36.2,56.2,5.5,83.1,26.1,1811,3099.25,Nadia,Alluvial Soil,Potato
73.2,38.2,58.2,5.6,82.1,27.1,1821,3199.25,Nadia,Alluvial Soil,Potato
67.2,32.2,52.2,5.4,84.1,25.1,1831,2999.25,Nadia,Alluvial Soil,Potato
75.2,40.2,60.2,5.5,83.1,26.1,1801,3299.25,Nadia,Alluvial Soil,Potato
70.5,35.5,55.5,5.5,82.8,25.8,1808,3059.625,Nadia,Alluvial Soil,Potato
72.5,37.5,57.5,5.6,81.8,26.8,1818,3159.625,Nadia,Alluvial Soil,Potato
70,35,55,5.5,82,25,1800,3000,Nadia,Alluvial Soil,Potato
72,37,57,5.6,81,26,1810,3100,Nadia,Alluvial Soil,Potato
68,33,53,5.4,83,24,1820,2900,Nadia,Alluvial Soil,Potato
74,39,59,5.5,82,25,1790,3200,Nadia,Alluvial Soil,Potato
69,34,54,5.5,82,25,1800,3050,Nadia,Alluvial Soil,Potato
71,36,56,5.5,82.5,25.5,1805,3055,Nadia,Alluvial Soil,Potato
73,38,58,5.6,81.5,26.5,1815,3155,Nadia,Alluvial Soil,Potato
67,32,52,5.4,83.5,24.5,1825,2955,Nadia,Alluvial Soil,Potato
75,40,60,5.5,82.5,25.5,1795,3255,Nadia,Alluvial Soil,Potato
70.5,35.5,55.5,5.5,82.2,25.2,1802,3027.5,Nadia,Alluvial Soil,Potato
72.5,37.5,57.5,5.6,81.2,26.2,1812,3127.5,Nadia,Alluvial Soil,Potato
68.5,33.5,53.5,5.4,83.2,24.2,1822,2927.5,Nadia,Alluvial Soil,Potato
74.5,39.5,59.5,5.5,82.2,25.2,1792,3227.5,Nadia,Alluvial Soil,Potato
69.5,34.5,54.5,5.5,82.2,25.2,1802,3077.5,Nadia,Alluvial Soil,Potato
71.5,36.5,56.5,5.5,82.7,25.7,1807,3077.5,Nadia,Alluvial Soil,Potato
73.5,38.5,58.5,5.6,81.7,26.7,1817,3177.5,Nadia,Alluvial Soil,Potato
67.5,32.5,52.5,5.4,83.7,24.7,1827,2977.5,Nadia,Alluvial Soil,Potato
75.5,40.5,60.5,5.5,82.7,25.7,1797,3277.5,Nadia,Alluvial Soil,Potato
70.2,35.2,55.2,5.5,82.4,25.4,1804,3038.75,Nadia,Alluvial Soil,Potato
72.2,37.2,57.2,5.6,81.4,26.4,1814,3138.75,Nadia,Alluvial Soil,Potato
68.2,33.2,53.2,5.4,83.4,24.4,1824,2938.75,Nadia,Alluvial Soil,Potato
74.2,39.2,59.2,5.5,82.4,25.4,1794,3238.75,Nadia,Alluvial Soil,Potato
69.2,34.2,54.2,5.5,82.4,25.4,1804,3088.75,Nadia,Alluvial Soil,Potato
71.7,36.7,56.7,5.5,82.9,25.9,1809,3088.75,Nadia,Alluvial Soil,Potato
73.7,38.7,58.7,5.6,81.9,26.9,1819,3188.75,Nadia,Alluvial Soil,Potato
67.7,32.7,52.7,5.4,83.9,24.9,1829,2988.75,Nadia,Alluvial Soil,Potato
75.7,40.7,60.7,5.5,82.9,25.9,1799,3288.75,Nadia,Alluvial Soil,Potato
70.7,35.7,55.7,5.5,82.6,25.6,1806,3049.25,Nadia,Alluvial Soil,Potato
72.7,37.7,57.7,5.6,81.6,26.6,1816,3149.25,Nadia,Alluvial Soil,Potato
68.7,33.7,53.7,5.4,83.6,24.6,1826,2949.25,Nadia,Alluvial Soil,Potato
74.7,39.7,59.7,5.5,82.6,25.6,1796,3249.25,Nadia,Alluvial Soil,Potato
69.7,34.7,54.7,5.5,82.6,25.6,1806,3099.25,Nadia,Alluvial Soil,Potato
71.2,36.2,56.2,5.5,83.1,26.1,1811,3099.25,Nadia,Alluvial Soil,Potato
73.2,38.2,58.2,5.6,82.1,27.1,1821,3199.25,Nadia,Alluvial Soil,Potato
67.2,32.2,52.2,5.4,84.1,25.1,1831,2999.25,Nadia,Alluvial Soil,Potato
75.2,40.2,60.2,5.5,83.1,26.1,1801,3299.25,Nadia,Alluvial Soil,Potato
70.5,35.5,55.5,5.5,82.8,25.8,1808,3059.625,Nadia,Alluvial Soil,Potato
72.5,37.5,57.5,5.6,81.8,26.8,1818,3159.625,Nadia,Alluvial Soil,Potato
35,18,28,6.2,77,27,1650,1200,Nadia,Alluvial Soil,Green Gram
37,20,30,6.1,78,28,1660,1250,Nadia,Alluvial Soil,Green Gram
33,16,26,6.3,76,26,1640,1150,Nadia,Alluvial Soil,Green Gram
39,22,32,6.2,77,27,1650,1300,Nadia,Alluvial Soil,Green Gram
34,17,27,6.4,77,27,1650,1220,Nadia,Alluvial Soil,Green Gram
36,19,29,6.2,77.5,27.5,1655,1210,Nadia,Alluvial Soil,Green Gram
38,21,31,6.1,78.5,28.5,1665,1260,Nadia,Alluvial Soil,Green Gram
32,15,25,6.3,76.5,26.5,1645,1160,Nadia,Alluvial Soil,Green Gram
40,23,33,6.2,77.5,27.5,1655,1310,Nadia,Alluvial Soil,Green Gram
35.5,18.5,28.5,6.2,77.2,27.2,1652,1205,Nadia,Alluvial Soil,Green Gram
37.5,20.5,30.5,6.1,78.2,28.2,1662,1255,Nadia,Alluvial Soil,Green Gram
33.5,16.5,26.5,6.3,76.2,26.2,1642,1155,Nadia,Alluvial Soil,Green Gram
39.5,22.5,32.5,6.2,77.2,27.2,1652,1305,Nadia,Alluvial Soil,Green Gram
34.5,17.5,27.5,6.4,77.2,27.2,1652,1225,Nadia,Alluvial Soil,Green Gram
36.5,19.5,29.5,6.2,77.7,27.7,1657,1215,Nadia,Alluvial Soil,Green Gram
38.5,21.5,31.5,6.1,78.7,28.7,1667,1265,Nadia,Alluvial Soil,Green Gram
32.5,15.5,25.5,6.3,76.7,26.7,1647,1165,Nadia,Alluvial Soil,Green Gram
40.5,23.5,33.5,6.2,77.7,27.7,1657,1315,Nadia,Alluvial Soil,Green Gram
35.2,18.2,28.2,6.2,77.4,27.4,1654,1210,Nadia,Alluvial Soil,Green Gram
37.2,20.2,30.2,6.1,78.4,28.4,1664,1260,Nadia,Alluvial Soil,Green Gram
33.2,16.2,26.2,6.3,76.4,26.4,1644,1160,Nadia,Alluvial Soil,Green Gram
39.2,22.2,32.2,6.2,77.4,27.4,1654,1310,Nadia,Alluvial Soil,Green Gram
34.2,17.2,27.2,6.4,77.4,27.4,1654,1230,Nadia,Alluvial Soil,Green Gram
36.7,19.7,29.7,6.2,77.9,27.9,1659,1220,Nadia,Alluvial Soil,Green Gram
38.7,21.7,31.7,6.1,78.9,28.9,1669,1270,Nadia,Alluvial Soil,Green Gram
32.7,15.7,25.7,6.3,76.9,26.9,1649,1170,Nadia,Alluvial Soil,Green Gram
40.7,23.7,33.7,6.2,77.9,27.9,1659,1320,Nadia,Alluvial Soil,Green Gram
35.7,18.7,28.7,6.2,77.6,27.6,1656,1215,Nadia,Alluvial Soil,Green Gram
45,22,32,6.3,76,25,1600,1400,Nadia,Alluvial Soil,Chickpeas
47,24,34,6.4,77,26,1610,1450,Nadia,Alluvial Soil,Chickpeas
43,20,30,6.2,74,24,1590,1350,Nadia,Alluvial Soil,Chickpeas
49,26,36,6.3,76,25,1600,1500,Nadia,Alluvial Soil,Chickpeas
44,21,31,6.3,76,25,1600,1420,Nadia,Alluvial Soil,Chickpeas
46,23,33,6.3,76.5,25.5,1605,1410,Nadia,Alluvial Soil,Chickpeas
48,25,35,6.4,77.5,26.5,1615,1460,Nadia,Alluvial Soil,Chickpeas
42,19,29,6.2,74.5,24.5,1585,1360,Nadia,Alluvial Soil,Chickpeas
50,27,37,6.3,76.5,25.5,1605,1510,Nadia,Alluvial Soil,Chickpeas
45.5,22.5,32.5,6.3,76.2,25.2,1602,1405,Nadia,Alluvial Soil,Chickpeas
47.5,24.5,34.5,6.4,77.2,26.2,1612,1455,Nadia,Alluvial Soil,Chickpeas
43.5,20.5,30.5,6.2,74.2,24.2,1592,1355,Nadia,Alluvial Soil,Chickpeas
49.5,26.5,36.5,6.3,76.2,25.2,1602,1505,Nadia,Alluvial Soil,Chickpeas
44.5,21.5,31.5,6.3,76.2,25.2,1602,1425,Nadia,Alluvial Soil,Chickpeas
46.5,23.5,33.5,6.3,76.7,25.7,1607,1415,Nadia,Alluvial Soil,Chickpeas
48.5,25.5,35.5,6.4,77.7,26.7,1617,1465,Nadia,Alluvial Soil,Chickpeas
42.5,19.5,29.5,6.2,74.7,24.7,1587,1365,Nadia,Alluvial Soil,Chickpeas
50.5,27.5,37.5,6.3,76.7,25.7,1607,1515,Nadia,Alluvial Soil,Chickpeas
45.2,22.2,32.2,6.3,76.4,25.4,1604,1410.5,Nadia,Alluvial Soil,Chickpeas
47.2,24.2,34.2,6.4,77.4,26.4,1614,1460.5,Nadia,Alluvial Soil,Chickpeas
43.2,20.2,30.2,6.2,74.4,24.4,1594,1360.5,Nadia,Alluvial Soil,Chickpeas
49.2,26.2,36.2,6.3,76.4,25.4,1604,1510.5,Nadia,Alluvial Soil,Chickpeas
44.2,21.2,31.2,6.3,76.4,25.4,1604,1430.5,Nadia,Alluvial Soil,Chickpeas
46.7,23.7,33.7,6.3,76.9,25.9,1609,1420.5,Nadia,Alluvial Soil,Chickpeas
48.7,25.7,35.7,6.4,77.9,26.9,1619,1470.5,Nadia,Alluvial Soil,Chickpeas
40,20,30,6.5,78,26,1550,1300,Nadia,Alluvial Soil,Lentils
42,22,32,6.6,79,27,1560,1350,Nadia,Alluvial Soil,Lentils
38,18,28,6.4,76,29,1570,1250,Nadia,Alluvial Soil,Lentils
44,24,34,6.5,77,25,1540,1400,Nadia,Alluvial Soil,Lentils
39,19,29,6.5,78,26,1550,1320,Nadia,Alluvial Soil,Lentils
41,21,31,6.5,78.5,26.5,1555,1310,Nadia,Alluvial Soil,Lentils
43,23,33,6.6,79.5,27.5,1565,1360,Nadia,Alluvial Soil,Lentils
37,17,27,6.4,76.5,29.5,1575,1260,Nadia,Alluvial Soil,Lentils
45,25,35,6.5,77.5,25.5,1545,1410,Nadia,Alluvial Soil,Lentils
40.5,20.5,30.5,6.5,78.2,26.2,1552,1305,Nadia,Alluvial Soil,Lentils
42.5,22.5,32.5,6.6,79.2,27.2,1562,1355,Nadia,Alluvial Soil,Lentils
38.5,18.5,28.5,6.4,76.2,29.2,1572,1255,Nadia,Alluvial Soil,Lentils
44.5,24.5,34.5,6.5,77.2,25.2,1542,1405,Nadia,Alluvial Soil,Lentils
39.5,19.5,29.5,6.5,78.2,26.2,1552,1325,Nadia,Alluvial Soil,Lentils
41.5,21.5,31.5,6.5,78.7,26.7,1557,1315,Nadia,Alluvial Soil,Lentils
43.5,23.5,33.5,6.6,79.7,27.7,1567,1365,Nadia,Alluvial Soil,Lentils
37.5,17.5,27.5,6.4,76.7,29.7,1577,1265,Nadia,Alluvial Soil,Lentils
45.5,25.5,35.5,6.5,77.7,25.7,1547,1415,Nadia,Alluvial Soil,Lentils
40.2,20.2,30.2,6.5,78.4,26.4,1554,1310.5,Nadia,Alluvial Soil,Lentils
42.2,22.2,32.2,6.6,79.4,27.4,1564,1360.5,Nadia,Alluvial Soil,Lentils
38.2,18.2,28.2,6.4,76.4,29.4,1574,1260.5,Nadia,Alluvial Soil,Lentils
44.2,24.2,34.2,6.5,77.4,25.4,1544,1410.5,Nadia,Alluvial Soil,Lentils
39.2,19.2,29.2,6.5,78.4,26.4,1554,1330.5,Nadia,Alluvial Soil,Lentils
41.7,21.7,31.7,6.5,78.9,26.9,1559,1320.5,Nadia,Alluvial Soil,Lentils
43.7,23.7,33.7,6.6,79.9,27.9,1569,1370.5,Nadia,Alluvial Soil,Lentils
37.7,17.7,27.7,6.4,76.9,29.9,1579,1270.5,Nadia,Alluvial Soil,Lentils
45.7,25.7,35.7,6.5,77.9,25.9,1549,1420.5,Nadia,Alluvial Soil,Lentils
40.7,20.7,30.7,6.5,78.6,26.6,1556,1315.25,Nadia,Alluvial Soil,Lentils
42.7,22.7,32.7,6.6,79.6,27.6,1566,1365.25,Nadia,Alluvial Soil,Lentils
38.7,18.7,28.7,6.4,76.6,29.6,1576,1265.25,Nadia,Alluvial Soil,Lentils
44.7,24.7,34.7,6.5,77.6,25.6,1546,1415.25,Nadia,Alluvial Soil,Lentils
39.7,19.7,29.7,6.5,78.6,26.6,1556,1335.25,Nadia,Alluvial Soil,Lentils
41.2,21.2,31.2,6.5,79.1,27.1,1561,1325.25,Nadia,Alluvial Soil,Lentils
43.2,23.2,33.2,6.6,80.1,28.1,1571,1375.25,Nadia,Alluvial Soil,Lentils
37.2,17.2,27.2,6.4,77.1,30.1,1581,1275.25,Nadia,Alluvial Soil,Lentils
45.2,25.2,35.2,6.5,78.1,26.1,1551,1425.25,Nadia,Alluvial Soil,Lentils
40.5,20.5,30.5,6.5,78.8,26.8,1558,1315.625,Nadia,Alluvial Soil,Lentils
42.5,22.5,32.5,6.6,79.8,27.8,1568,1365.625,Nadia,Alluvial Soil,Lentils
30,15,25,6,75,27,1700,900,Nadia,Alluvial Soil,Mustard
32,17,27,6.1,76,28,1750,950,Nadia,Alluvial Soil,Mustard
28,13,23,6.2,77,26,1800,880,Nadia,Alluvial Soil,Mustard
34,19,29,6,74,27,1690,1000,Nadia,Alluvial Soil,Mustard
29,14,24,6,75,27,1700,920,Nadia,Alluvial Soil,Mustard
31,16,26,6.1,75.5,27.5,1725,910,Nadia,Alluvial Soil,Mustard
33,18,28,6.2,76.5,28.5,1775,960,Nadia,Alluvial Soil,Mustard
29,14,24,6,74.5,26.5,1825,890,Nadia,Alluvial Soil,Mustard
35,20,30,6.1,73.5,27.5,1715,1020,Nadia,Alluvial Soil,Mustard
30.5,15.5,25.5,6,75.2,27.2,1702.5,910,Nadia,Alluvial Soil,Mustard
32.5,17.5,27.5,6.1,76.2,28.2,1752.5,960,Nadia,Alluvial Soil,Mustard
28.5,13.5,23.5,6.2,77.2,26.2,1802.5,890,Nadia,Alluvial Soil,Mustard
34.5,19.5,29.5,6,74.2,27.2,1692.5,1010,Nadia,Alluvial Soil,Mustard
29.5,14.5,24.5,6,75.2,27.2,1702.5,930,Nadia,Alluvial Soil,Mustard
31.5,16.5,26.5,6.1,75.7,27.7,1727.5,920,Nadia,Alluvial Soil,Mustard
33.5,18.5,28.5,6.2,76.7,28.7,1777.5,970,Nadia,Alluvial Soil,Mustard
29.5,14.5,24.5,6,74.7,26.7,1827.5,900,Nadia,Alluvial Soil,Mustard
35.5,20.5,30.5,6.1,73.7,27.7,1717.5,1030,Nadia,Alluvial Soil,Mustard
30.2,15.2,25.2,6,75.4,27.4,1704.5,915,Nadia,Alluvial Soil,Mustard
32.2,17.2,27.2,6.1,76.4,28.4,1754.5,965,Nadia,Alluvial Soil,Mustard
28.2,13.2,23.2,6.2,77.4,26.4,1804.5,895,Nadia,Alluvial Soil,Mustard
34.2,19.2,29.2,6,74.4,27.4,1694.5,1015,Nadia,Alluvial Soil,Mustard
29.2,14.2,24.2,6,75.4,27.4,1704.5,935,Nadia,Alluvial Soil,Mustard
31.7,16.7,26.7,6.1,75.9,27.9,1730.5,925,Nadia,Alluvial Soil,Mustard
33.7,18.7,28.7,6.2,76.9,28.9,1780.5,975,Nadia,Alluvial Soil,Mustard
29.7,14.7,24.7,6,74.9,26.9,1830.5,905,Nadia,Alluvial Soil,Mustard
35.7,20.7,30.7,6.1,73.9,27.9,1720.5,1035,Nadia,Alluvial Soil,Mustard
30.7,15.7,25.7,6,75.6,27.6,1707.5,920.25,Nadia,Alluvial Soil,Mustard
32.7,17.7,27.7,6.1,76.6,28.6,1757.5,970.25,Nadia,Alluvial Soil,Mustard
28.7,13.7,23.7,6.2,77.6,26.6,1807.5,900.25,Nadia,Alluvial Soil,Mustard
34.7,19.7,29.7,6,74.6,27.6,1697.5,1020.25,Nadia,Alluvial Soil,Mustard
29.7,14.7,24.7,6,75.6,27.6,1707.5,940.25,Nadia,Alluvial Soil,Mustard
31.2,16.2,26.2,6.1,76.1,28.1,1732.5,930.25,Nadia,Alluvial Soil,Mustard
33.2,18.2,28.2,6.2,77.1,29.1,1782.5,980.25,Nadia,Alluvial Soil,Mustard
29.2,14.2,24.2,6,75.1,27.1,1832.5,910.25,Nadia,Alluvial Soil,Mustard
35.2,20.2,30.2,6.1,74.1,28.1,1722.5,1040.25,Nadia,Alluvial Soil,Mustard
90,45,65,5.8,82,24,1750,2500,Nadia,Alluvial Soil,Wheat
92,47,67,5.9,83,25,1750,2600,Nadia,Alluvial Soil,Wheat
88,43,63,5.6,81,24,1750,2400,Nadia,Alluvial Soil,Wheat
94,49,69,5.8,82,26,1750,2700,Nadia,Alluvial Soil,Wheat
89,44,64,5.8,82,24,1750,2450,Nadia,Alluvial Soil,Wheat
91,46,66,5.7,82.5,24.5,1755,2550,Nadia,Alluvial Soil,Wheat
93,48,68,5.8,83.5,25.5,1755,2650,Nadia,Alluvial Soil,Wheat
89,44,64,5.6,81.5,24.5,1755,2450,Nadia,Alluvial Soil,Wheat
95,50,70,5.7,82.5,26.5,1755,2750,Nadia,Alluvial Soil,Wheat
90.5,45.5,65.5,5.8,82.2,24.2,1752.5,2525,Nadia,Alluvial Soil,Wheat
92.5,47.5,67.5,5.9,83.2,25.2,1752.5,2625,Nadia,Alluvial Soil,Wheat
88.5,43.5,63.5,5.6,81.2,24.2,1752.5,2425,Nadia,Alluvial Soil,Wheat
94.5,49.5,69.5,5.8,82.2,26.2,1752.5,2725,Nadia,Alluvial Soil,Wheat
89.5,44.5,64.5,5.8,82.2,24.2,1752.5,2475,Nadia,Alluvial Soil,Wheat
91.5,46.5,66.5,5.7,82.7,24.7,1757.5,2575,Nadia,Alluvial Soil,Wheat
93.5,48.5,68.5,5.8,83.7,25.7,1757.5,2675,Nadia,Alluvial Soil,Wheat
89.5,44.5,64.5,5.6,81.7,24.7,1757.5,2475,Nadia,Alluvial Soil,Wheat
95.5,50.5,70.5,5.7,82.7,26.7,1757.5,2775,Nadia,Alluvial Soil,Wheat
91.2,46.2,66.2,5.8,82.4,24.4,1754.5,2537.5,Nadia,Alluvial Soil,Wheat
93.2,48.2,68.2,5.9,83.4,25.4,1754.5,2637.5,Nadia,Alluvial Soil,Wheat
89.2,44.2,64.2,5.6,81.4,24.4,1754.5,2437.5,Nadia,Alluvial Soil,Wheat
95.2,50.2,70.2,5.8,82.4,26.4,1754.5,2737.5,Nadia,Alluvial Soil,Wheat
90.2,45.2,65.2,5.8,82.4,24.4,1754.5,2487.5,Nadia,Alluvial Soil,Wheat
92.7,47.7,67.7,5.7,82.9,24.9,1759.5,2587.5,Nadia,Alluvial Soil,Wheat
94.7,49.7,69.7,5.8,83.9,25.9,1759.5,2687.5,Nadia,Alluvial Soil,Wheat
90.7,45.7,65.7,5.6,81.9,24.9,1759.5,2487.5,Nadia,Alluvial Soil,Wheat
96.7,51.7,71.7,5.7,82.9,26.9,1759.5,2787.5,Nadia,Alluvial Soil,Wheat
91.7,46.7,66.7,5.8,82.6,24.6,1756.5,2542.5,Nadia,Alluvial Soil,Wheat
93.7,48.7,68.7,5.9,83.6,25.6,1756.5,2642.5,Nadia,Alluvial Soil,Wheat
89.7,44.7,64.7,5.6,81.6,24.6,1756.5,2442.5,Nadia,Alluvial Soil,Wheat
