N,P,K,pH,Humidity,Temperature,Rainfall,CropYield,District,SoilType,CropName
56,22,40,6.9,76,26,1740,940,Jhargram,Laterite Soil,Rice
48,26,34,6.3,82,23,1440,740,Jhargram,Laterite Soil,Rice
58,34,43,6.6,75,27,1840,990,Jhargram,Laterite Soil,Rice
54,31,39,6.8,79,25,1645,845,Jhargram,Laterite Soil,Rice
51,29,37,6.7,80,24,1545,795,Jhargram,Laterite Soil,Rice
57,21,41,6.5,76,26,1745,945,Jhargram,Laterite Soil,Rice
49,27,35,6.4,82,23,1445,745,Jhargram,Laterite Soil,Rice
59,25,44,6.9,75,27,1845,995,Jhargram,Laterite Soil,Rice
60,26,45,6.6,75,27,1850,1000,Jhargram,Laterite Soil,Rice
61,27,46,6.5,75,27,1855,1005,Jhargram,Laterite Soil,Rice
62,28,47,5.9,75,27,1860,1010,Jhargram,Laterite Soil,Rice
63,29,48,6.6,75,27,1865,1015,Jhargram,Laterite Soil,Rice
64,30,49,6.5,75,27,1870,1020,Jhargram,Laterite Soil,Rice
65,21,30,6.8,75,27,1875,1025,Jhargram,Laterite Soil,Rice
66,22,31,5.8,75,27,1880,1030,Jhargram,Laterite Soil,Rice
67,23,32,6,75,27,1885,1035,Jhargram,Laterite Soil,Rice
68,24,33,6.1,75,27,1890,1040,Jhargram,Laterite Soil,Rice
69,25,34,6.2,75,27,1895,1045,Jhargram,Laterite Soil,Rice
70,26,35,6.3,75,27,1900,1050,Jhargram,Laterite Soil,Rice
71,27,36,6.4,75,27,1905,1055,Jhargram,Laterite Soil,Rice
72,28,37,6.5,75,27,1910,1060,Jhargram,Laterite Soil,Rice
46,29,38,6.6,75,27,1915,1065,Jhargram,Laterite Soil,Rice
51,30,29,6.7,75,27,1920,1070,Jhargram,Laterite Soil,Rice
47,21,30,6.8,75,27,1925,1075,Jhargram,Laterite Soil,Rice
54,22,31,6.9,75,27,1930,1080,Jhargram,Laterite Soil,Rice
43,23,32,5.9,75,27,1935,1085,Jhargram,Laterite Soil,Rice
42,19,23,5.8,75,27,1940,1090,Jhargram,Laterite Soil,Rice
52,25,24,6,75,27,1945,1095,Jhargram,Laterite Soil,Rice
53,26,25,6.1,75,27,1950,1100,Jhargram,Laterite Soil,Rice
45,27,26,6.2,75,27,1955,1105,Jhargram,Laterite Soil,Rice
56,28,27,6.3,75,27,1960,1110,Jhargram,Laterite Soil,Rice
47,25,28,6.4,75,27,1965,1115,Jhargram,Laterite Soil,Rice
51,23,29,6.5,75,27,1970,1120,Jhargram,Laterite Soil,Rice
45,25,30,6.6,75,27,1975,1125,Jhargram,Laterite Soil,Rice
46,21,31,6.7,75,27,1980,1130,Jhargram,Laterite Soil,Rice
47,27,32,6.8,75,27,1985,1135,Jhargram,Laterite Soil,Rice
48,28,33,5.8,75,27,1990,1140,Jhargram,Laterite Soil,Rice
49,29,34,5.9,75,27,1995,1145,Jhargram,Laterite Soil,Rice
50,30,35,6,75,27,2000,1150,Jhargram,Laterite Soil,Rice
116,62,82,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
118,64,84,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
115,66,86,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
122,68,88,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
124,70,90,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
126,72,92,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
128,74,94,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
130,60,96,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
120,61,98,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
119,62,90,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
118,63,89,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
117,64,80,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
116,66,86,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
115,68,87,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
114,70,88,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
113,62,81,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
112,64,80,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
111,66,82,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
120,68,93,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
121,62,92,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
122,60,91,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
111,61,90,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
112,62,89,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
113,63,88,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
114,64,87,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
115,65,86,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
116,66,85,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
117,67,90,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
118,68,89,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
111,69,88,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
119,71,87,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
120,70,91,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
121,64,92,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
122,62,90,5.6,83,26,1880,2150,Malda,Red & Laterite Soil,Rice
82,44,56,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,50,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
90,52,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
92,54,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
94,56,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
96,58,70,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
98,43,72,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,42,74,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,41,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,42,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,43,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
90,44,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
89,45,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
87,46,67,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
85,47,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
83,48,65,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
81,49,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,42,63,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
83,46,61,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,59,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,40,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,42,57,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,46,59,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,49,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,41,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,42,65,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,43,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,67,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
89,40,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
85,42,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,42,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,44,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,45,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,54,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,50,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,51,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,52,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,53,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
79,46,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,40,52,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,42,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,56,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,58,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,50,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
90,52,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
92,54,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
91,56,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
76,58,70,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
79,50,72,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,52,74,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,70,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,71,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,50,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,42,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
84,46,68,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
86,48,60,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
88,50,62,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
80,52,64,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
82,44,66,5.8,80,28,1800,3800,Malda,Red & Laterite Soil,Maize
70,40,50,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
66,36,46,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
72,42,52,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
68,38,48,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
74,44,54,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
70,40,50,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
76,46,56,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
72,42,52,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
78,48,58,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
74,44,54,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
80,50,60,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
76,46,56,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
82,52,62,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
78,48,58,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
84,54,64,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
80,50,60,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
86,56,66,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
82,52,62,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
88,58,68,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
84,54,64,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
90,60,70,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
92,62,72,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
88,58,68,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
94,64,74,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
90,60,70,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
96,66,76,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
92,62,72,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
98,68,78,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
94,64,74,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
71,70,80,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
72,66,76,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
73,72,82,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
74,68,78,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
75,74,84,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
76,70,80,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
77,76,86,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
78,72,82,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
79,78,88,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
80,74,84,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
81,80,90,5.7,82,25,1750,1420,Malda,Red & Laterite Soil,Sorghum (Jowar)
57,37,47,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
59,39,49,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
61,41,51,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
63,43,53,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
65,45,55,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
67,47,57,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
69,49,59,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
71,51,61,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
73,53,63,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
75,55,65,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
77,57,67,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
79,59,69,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
81,61,71,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
83,63,73,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
85,65,75,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
87,67,77,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
89,69,79,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
91,46,81,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
93,45,83,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
95,44,85,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
57,43,87,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
58,42,89,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
59,41,47,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
60,40,48,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
61,39,49,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
62,38,50,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
63,37,51,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
64,52,52,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
65,51,53,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
66,50,54,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
67,49,55,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
68,48,56,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
69,47,57,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
70,46,58,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
71,45,59,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
72,44,60,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
73,43,45,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
74,42,46,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
75,41,47,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
76,40,48,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
77,39,49,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
78,38,50,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
51,37,51,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
53,43,52,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
45,45,53,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
47,37,54,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
49,39,47,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
51,41,41,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
53,43,43,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
55,35,45,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
57,37,47,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
59,39,49,6,78,26,1680,1800,Malda,Red & Laterite Soil,Groundnut
86,46,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,48,68,5.8,85,24,1800,8600,Malda,Red & Laterite Soil,Sugarcane
90,50,70,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
92,52,72,5.8,85,26,1800,8600,Malda,Red & Laterite Soil,Sugarcane
94,54,74,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
96,56,76,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
98,58,78,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
85,60,80,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,62,82,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
84,64,84,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,66,86,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
98,68,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
110,47,67,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
112,48,68,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
114,49,69,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
116,50,70,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
118,51,71,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
120,52,57,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
122,53,62,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
124,54,64,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
126,56,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
128,68,68,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
85,60,60,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,52,65,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
87,54,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,66,67,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
89,61,68,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
90,62,69,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
91,63,70,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
92,64,71,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
93,65,72,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
94,46,73,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
95,47,74,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
96,48,75,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
94,49,65,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
96,50,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
98,51,67,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
90,52,68,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
89,54,69,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
84,53,70,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,55,71,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,56,48,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
80,57,50,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
82,58,52,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
84,59,54,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,60,56,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,46,58,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
80,49,60,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
82,42,62,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
84,44,64,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
86,46,66,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,48,68,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
90,50,70,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
91,52,72,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
90,54,74,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
89,56,76,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
88,58,78,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
87,60,80,5.8,85,23,1800,8600,Malda,Red & Laterite Soil,Sugarcane
50,30,40,5.8,82,28,1400,900,Purulia,Red Soil,Pearl Millet
48,28,38,5.6,80,26,1350,880,Purulia,Red Soil,Pearl Millet
55,35,45,6,84,30,980,950,Purulia,Red Soil,Pearl Millet
52,32,42,5.9,83,29,1250,920,Purulia,Red Soil,Pearl Millet
58,38,48,6.2,86,32,1550,980,Purulia,Red Soil,Pearl Millet
56,36,46,6.1,85,31,1520,960,Purulia,Red Soil,Pearl Millet
54,34,44,6,84,30,1480,940,Purulia,Red Soil,Pearl Millet
60,40,50,6.3,87,33,1180,800,Purulia,Red Soil,Pearl Millet
62,42,52,6.4,88,34,1220,1020,Purulia,Red Soil,Pearl Millet
65,45,55,6.5,89,25,1370,1020,Purulia,Red Soil,Pearl Millet
64,44,54,6.4,88,24,1150,1020,Purulia,Red Soil,Pearl Millet
68,48,58,6.7,91,27,1120,1020,Purulia,Red Soil,Pearl Millet
66,46,56,6.6,90,26,1190,1020,Purulia,Red Soil,Pearl Millet
70,30,60,6.8,92,28,1150,1020,Purulia,Red Soil,Pearl Millet
72,32,62,6.3,93,29,1280,1020,Purulia,Red Soil,Pearl Millet
75,45,65,5.8,94,20,1230,1020,Purulia,Red Soil,Pearl Millet
74,49,64,6.9,93,30,1110,1020,Purulia,Red Soil,Pearl Millet
78,50,68,5.8,96,32,1280,1020,Purulia,Red Soil,Pearl Millet
76,56,66,7.1,95,33,1250,1020,Purulia,Red Soil,Pearl Millet
80,60,40,5.8,97,23,920,1020,Purulia,Red Soil,Pearl Millet
82,62,42,6.9,98,24,1000,1020,Purulia,Red Soil,Pearl Millet
85,65,45,6.8,99,25,1000,1020,Purulia,Red Soil,Pearl Millet
84,64,44,5.8,82,24,1000,1020,Purulia,Red Soil,Pearl Millet
88,68,58,5.8,83,27,1000,1020,Purulia,Red Soil,Pearl Millet
86,66,46,5.8,84,26,1000,1020,Purulia,Red Soil,Pearl Millet
90,51,50,5.8,85,28,1000,1020,Purulia,Red Soil,Pearl Millet
92,52,52,5.8,86,29,1000,1020,Purulia,Red Soil,Pearl Millet
95,53,55,5.9,87,20,1000,1020,Purulia,Red Soil,Pearl Millet
94,74,54,6,88,29,1000,1020,Purulia,Red Soil,Pearl Millet
98,78,58,6,89,22,1000,1020,Purulia,Red Soil,Pearl Millet
96,76,56,5.8,90,21,1000,1020,Purulia,Red Soil,Pearl Millet
58,60,59,5.9,91,23,1000,1020,Purulia,Red Soil,Pearl Millet
59,62,52,6,92,24,1000,1020,Purulia,Red Soil,Pearl Millet
65,65,65,6.1,93,25,1000,1020,Purulia,Red Soil,Pearl Millet
69,64,64,6.2,94,24,1000,1020,Purulia,Red Soil,Pearl Millet
70,68,68,6.3,81,27,1000,1020,Purulia,Red Soil,Pearl Millet
75,66,66,6.4,82,26,1000,1020,Purulia,Red Soil,Pearl Millet
80,70,60,6.5,83,28,1000,1020,Purulia,Red Soil,Pearl Millet
85,69,62,6.6,84,29,1000,1020,Purulia,Red Soil,Pearl Millet
55,68,65,6.7,85,20,1000,1020,Purulia,Red Soil,Pearl Millet
84,64,64,6,86,29,1000,1020,Purulia,Red Soil,Pearl Millet
78,55,68,6.1,87,22,1000,1020,Purulia,Red Soil,Pearl Millet
66,56,66,6.2,88,21,1000,1020,Purulia,Red Soil,Pearl Millet
60,57,50,6.3,89,23,1000,1020,Purulia,Red Soil,Pearl Millet
62,58,52,6.4,90,24,1000,1020,Purulia,Red Soil,Pearl Millet
75,59,55,6.5,91,25,1000,1020,Purulia,Red Soil,Pearl Millet
64,60,64,6.6,92,24,1000,1020,Purulia,Red Soil,Pearl Millet
58,30,58,6.3,93,27,1000,1020,Purulia,Red Soil,Pearl Millet
56,36,51,6.2,94,26,1000,1020,Purulia,Red Soil,Pearl Millet
73,41,52,6.1,84,28,1000,1020,Purulia,Red Soil,Pearl Millet
75,52,53,6,85,29,1000,1020,Purulia,Red Soil,Pearl Millet
65,55,54,6.8,86,20,1000,1020,Purulia,Red Soil,Pearl Millet
74,54,55,6.7,87,29,1000,1020,Purulia,Red Soil,Pearl Millet
